player_feb_id,season_id,games,avg_min,avg_ast,avg_trb,avg_tov,avg_2pa,avg_3pa,fg2_pct,fg3_pct,cluster,cluster_name
1533945,2023-2024,26,9.850641025641028,0.7307692307692307,0.7692307692307693,0.4230769230769231,1.0769230769230769,1.8461538461538465,0.3895833333333333,0.2492063492063492,0,Jugadors equilibrats
1848316,2025,12,14.908333333333331,0.8333333333333334,2.1666666666666665,0.75,1.25,1.4166666666666667,0.21875,0.1333333333333333,0,Jugadors equilibrats
1597674,2023-2024,26,16.241666666666667,0.7692307692307693,3.9615384615384617,0.9615384615384616,3.3846153846153846,0.5,0.5664399092970521,0.15,0,Jugadors equilibrats
1990032,2024-2025,18,26.95925925925926,2.111111111111111,8.555555555555555,1.7222222222222223,4.222222222222222,1.7777777777777777,0.4809523809523809,0.1666666666666666,1,Interiors físics
1695875,2023-2024,25,20.72,2.12,1.72,1.76,1.68,4.24,0.3484848484848485,0.325760582010582,1,Interiors físics
2452278,2024-2025,26,21.20833333333333,0.8076923076923077,4.730769230769231,1.8461538461538465,4.307692307692308,2.5384615384615383,0.5181623931623931,0.2493589743589743,1,Interiors físics
1777440,2023-2024,24,25.003472222222225,1.2083333333333333,1.9166666666666667,1.875,3.25,5.958333333333333,0.3927536231884058,0.3339345839345839,1,Interiors físics
1588823,2023-2024,17,16.937254901960785,0.5882352941176471,2.294117647058824,0.8823529411764706,2.5294117647058822,1.7647058823529411,0.2811111111111111,0.1217948717948717,0,Jugadors equilibrats
1981938,2024-2025,26,25.129487179487175,1.5384615384615383,6.884615384615385,1.5769230769230769,5.423076923076923,4.961538461538462,0.4648412698412698,0.3431318681318681,1,Interiors físics
2027205,2023-2024,28,22.57857142857143,1.2857142857142858,5.035714285714286,2.2857142857142856,5.428571428571429,1.6428571428571428,0.5667942176870748,0.4130434782608695,1,Interiors físics
2018712,2023-2024,25,16.112000000000002,1.04,2.76,1.44,2.2,4.04,0.6200680272108844,0.2449404761904761,0,Jugadors equilibrats
2351010,2024-2025,17,10.217647058823529,1.1176470588235294,1.0588235294117647,1.3529411764705883,1.2941176470588236,2.411764705882353,0.2969696969696969,0.4089743589743589,0,Jugadors equilibrats
1894916,2024-2025,25,14.556,0.64,3.36,1.24,3.4,0.28,0.4277009222661397,0.2857142857142857,0,Jugadors equilibrats
2038429,2024-2025,9,20.53703703703704,2.4444444444444446,2.555555555555556,1.8888888888888888,2.333333333333333,3.111111111111111,0.3898809523809524,0.39375,1,Interiors físics
2736363,2024-2025,14,21.228571428571428,1.2857142857142858,3.571428571428572,1.5,4.642857142857143,3.0,0.400765306122449,0.3571428571428571,1,Interiors físics
2825930,2025,11,24.76969696969697,3.5454545454545454,2.363636363636364,2.090909090909091,8.181818181818182,3.272727272727273,0.3544798635707726,0.2076719576719576,1,Interiors físics
2639960,2024-2025,26,25.085256410256413,0.5769230769230769,2.6153846153846154,1.2307692307692308,5.307692307692308,5.038461538461538,0.508085137085137,0.2782222222222222,1,Interiors físics
1770599,2024-2025,21,10.28968253968254,0.5238095238095238,1.0,0.1904761904761904,0.8095238095238095,2.380952380952381,0.1666666666666666,0.3138888888888889,0,Jugadors equilibrats
1934295,2025,11,22.253030303030304,1.6363636363636365,1.5454545454545454,1.3636363636363635,1.7272727272727273,4.636363636363637,0.6818181818181818,0.2149350649350649,0,Jugadors equilibrats
2524198,2023-2024,26,33.739102564102566,1.3076923076923077,9.461538461538462,3.1923076923076925,11.192307692307692,1.3461538461538465,0.5248304748557785,0.1885964912280701,1,Interiors físics
2521741,2023-2024,16,20.695833333333333,1.0625,2.0,0.9375,2.875,5.5,0.4444444444444445,0.3526190476190475,0,Jugadors equilibrats
2127161,2025,9,5.325925925925926,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.25,0.5,0,Jugadors equilibrats
1771254,2025,11,17.43030303030303,1.6363636363636365,2.4545454545454546,2.090909090909091,1.818181818181818,5.181818181818182,0.4666666666666667,0.2155844155844155,0,Jugadors equilibrats
1081241,2025,12,23.70277777777778,1.0,6.333333333333333,1.5833333333333333,4.75,4.833333333333333,0.5357142857142857,0.3571759259259259,1,Interiors físics
2011175,2025,12,28.398611111111112,1.1666666666666667,5.0,2.4166666666666665,5.5,3.25,0.5145833333333333,0.244047619047619,1,Interiors físics
2527936,2023-2024,19,32.28859649122807,1.6842105263157894,7.947368421052632,3.0526315789473686,7.736842105263157,2.3157894736842106,0.6015776621039779,0.2625,1,Interiors físics
1764294,2023-2024,24,24.89375,2.25,4.333333333333333,1.7083333333333333,3.375,4.541666666666667,0.4888888888888889,0.2936507936507936,1,Interiors físics
1884567,2025,12,27.95138888888889,3.333333333333333,5.916666666666667,2.833333333333333,6.0,5.0,0.5234126984126984,0.2527777777777777,1,Interiors físics
1796900,2023-2024,24,23.07777777777778,2.6666666666666665,4.125,2.1666666666666665,5.083333333333333,1.9166666666666667,0.4549437830687831,0.1795454545454545,1,Interiors físics
1962900,2023-2024,10,19.631666666666668,1.5,2.4,1.8,3.5,2.8,0.3,0.2962962962962963,0,Jugadors equilibrats
1769434,2024-2025,22,19.775757575757577,2.136363636363636,6.818181818181818,0.9090909090909092,2.5454545454545454,1.8636363636363635,0.4183333333333333,0.1944444444444444,1,Interiors físics
1521307,2024-2025,25,20.594,3.04,2.04,1.68,3.6,2.12,0.3288095238095238,0.3444444444444444,1,Interiors físics
1755234,2025,12,23.23611111111111,1.5833333333333333,5.0,2.75,5.0,4.416666666666667,0.446984126984127,0.2597222222222222,1,Interiors físics
1687119,2023-2024,26,22.864102564102566,3.576923076923077,2.423076923076923,1.7692307692307692,3.076923076923077,5.923076923076923,0.3382936507936507,0.2841144966144966,1,Interiors físics
2460176,2025,12,16.623611111111114,1.8333333333333333,3.25,0.5,3.0,0.25,0.6736111111111112,0.0,0,Jugadors equilibrats
2036186,2025,11,21.10909090909091,0.9090909090909092,6.636363636363637,1.4545454545454546,4.909090909090909,1.181818181818182,0.4340909090909091,0.2291666666666666,1,Interiors físics
1779707,2025,9,12.85,1.1111111111111112,1.1111111111111112,1.2222222222222223,2.2222222222222223,1.6666666666666667,0.7404761904761905,0.3625,0,Jugadors equilibrats
2210951,2025,10,13.281666666666666,0.6,3.2,1.1,4.0,0.1,0.3472222222222222,0.0,0,Jugadors equilibrats
1882177,2023-2024,19,20.68684210526316,1.631578947368421,2.736842105263158,1.631578947368421,3.736842105263158,3.842105263157895,0.4674185463659148,0.3558862433862433,1,Interiors físics
1626614,2024-2025,21,28.30873015873016,3.0476190476190474,3.952380952380953,2.380952380952381,6.904761904761905,4.285714285714286,0.541740798883656,0.2757936507936508,1,Interiors físics
2098548,2025,12,18.495833333333334,0.75,2.1666666666666665,1.6666666666666667,2.4166666666666665,4.166666666666667,0.3416666666666667,0.5079365079365079,0,Jugadors equilibrats
2816301,2025,12,31.506944444444443,3.0,4.916666666666667,3.333333333333333,8.916666666666666,5.833333333333333,0.4185259185259185,0.2515873015873016,1,Interiors físics
2123637,2025,12,31.27083333333333,2.0,4.0,2.1666666666666665,4.25,4.416666666666667,0.4720238095238095,0.1993055555555555,1,Interiors físics
1825132,2024-2025,26,22.80448717948718,2.8076923076923075,2.8846153846153846,1.7307692307692308,3.269230769230769,4.346153846153846,0.406,0.2666971916971917,1,Interiors físics
